product_id,title,price,sales,feedbacks,seller,seller_rating,Процессор,Оперативная память,Жесткий диск,Видеопроцессор,Операционная система,Гарантийный срок,Страна производства,Габариты товара,Габариты товара (с упаковкой)
21135607,Офисный Компьютер Robotcomp Секретарь V3,34788₽,Купили более 10 раз, 4 отзыва,Robotcomp,4.7,"{'Процессор_тип': 'AMD Athlon', 'Количество ядер процессора': '2'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '8'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '240 Гб'}",AMD Radeon Vega 3,Windows 10 Pro,3 Года (36 месяцев),Россия,"{'Ширина предмета': '20 см', 'Глубина предмета': '34 см', 'Высота предмета': '39 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '44 см', 'Ширина упаковки': '26 см', 'Высота упаковки': '41 см', 'Вес с упаковкой (кг)': '8 кг'}"
21141344,Игровой Компьютер Robotcomp М16 3.0 V1,72672₽,Купили более 5 раз, 1 отзыв,Robotcomp,4.7,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '960 Гб'}",NVIDIA GeForce RTX 3050,windows пробная,3 Года (36 месяцев),Россия,"{'Ширина предмета': '20 см', 'Глубина предмета': '44 см', 'Высота предмета': '45 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '50 см', 'Ширина упаковки': '24 см', 'Высота упаковки': '50 см', 'Вес с упаковкой (кг)': '8 кг'}"
21141660,Игровой Компьютер Robotcomp М16 3.0 V2,76363₽,Купили более 10 раз, 7 отзывов,Robotcomp,4.7,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '960 Гб'}",NVIDIA GeForce RTX 3050,Windows 10 Pro,3 Года (36 месяцев),Россия,"{'Ширина предмета': '20 см', 'Глубина предмета': '44 см', 'Высота предмета': '45 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '50 см', 'Ширина упаковки': '24 см', 'Высота упаковки': '50 см', 'Вес с упаковкой (кг)': '8 кг'}"
21144526,Игровой Компьютер Robotcomp М16 3.0 V3,76249₽,Купили более 20 раз, 4 отзыва,Robotcomp,4.7,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '960 Гб'}",NVIDIA GeForce RTX 3050,Windows 10 Pro,3 Года (36 месяцев),Россия,"{'Ширина предмета': '20 см', 'Глубина предмета': '44 см', 'Высота предмета': '45 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '50 см', 'Ширина упаковки': '24 см', 'Высота упаковки': '50 см', 'Вес с упаковкой (кг)': '8 кг'}"
21249674,Игровой Компьютер Robotcomp Аллигатор 2.0 V1,36803₽,Купили более 100 раз, 21 отзыв,Robotcomp,4.7,"{'Процессор_тип': 'AMD Ryzen 5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",AMD Radeon Vega 7,windows пробная,3 Года (36 месяцев),Россия,"{'Ширина предмета': '20 см', 'Глубина предмета': '40 см', 'Высота предмета': '45 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '50 см', 'Ширина упаковки': '25 см', 'Высота упаковки': '44 см', 'Вес с упаковкой (кг)': '8 кг'}"
21251610,Игровой Компьютер Robotcomp Аллигатор 2.0 V2,36918₽,Купили более 10 раз, 14 отзывов,Robotcomp,4.7,"{'Процессор_тип': 'AMD Ryzen 5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",AMD Radeon Vega 7,Windows 10 Pro,3 Года (36 месяцев),Россия,"{'Ширина предмета': '20 см', 'Глубина предмета': '40 см', 'Высота предмета': '45 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '50 см', 'Ширина упаковки': '25 см', 'Высота упаковки': '44 см', 'Вес с упаковкой (кг)': '8 кг'}"
21257797,Игровой Компьютер Robotcomp Аллигатор 2.0 V3,36589₽,Купили более 10 раз, 3 отзыва,Robotcomp,4.7,"{'Процессор_тип': 'AMD Ryzen 5', 'Количество ядер процессора': '6'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '480 ГБ'}",AMD Radeon Vega 7,Windows 10 Pro,3 Года (36 месяцев),Россия,"{'Ширина предмета': '20 см', 'Глубина предмета': '40 см', 'Высота предмета': '45 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '50 см', 'Ширина упаковки': '25 см', 'Высота упаковки': '44 см', 'Вес с упаковкой (кг)': '8 кг'}"
21369460,Игровой Компьютер Robotcomp Анаконда,86946₽,Купили более 10 раз, 4 отзыва,Robotcomp,4.7,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '10'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",NVIDIA GeForce RTX 3060,windows пробная,3 Года (36 месяцев),Россия,"{'Ширина предмета': '21 см', 'Глубина предмета': '45 см', 'Высота предмета': '46 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '57 см', 'Ширина упаковки': '30 см', 'Высота упаковки': '53 см', 'Вес с упаковкой (кг)': '8 кг'}"
21398304,Игровой Компьютер Robotcomp Анаконда V2,83120₽,Купили менее 5 раз, 0 отзывов,Robotcomp,4.7,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '10'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",NVIDIA GeForce RTX 3060,Windows 10 Pro,3 Года (36 месяцев),Россия,"{'Ширина предмета': '21 см', 'Глубина предмета': '45 см', 'Высота предмета': '46 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '57 см', 'Ширина упаковки': '30 см', 'Высота упаковки': '53 см', 'Вес с упаковкой (кг)': '8 кг'}"
21402635,Игровой Компьютер Robotcomp Анаконда V3,86141₽,Купили более 30 раз, 16 отзывов,Robotcomp,4.7,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '10'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",NVIDIA GeForce RTX 3060,Windows 10 Pro,3 Года (36 месяцев),Россия,"{'Ширина предмета': '21 см', 'Глубина предмета': '45 см', 'Высота предмета': '46 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '57 см', 'Ширина упаковки': '30 см', 'Высота упаковки': '53 см', 'Вес с упаковкой (кг)': '8 кг'}"
21402635,Игровой Компьютер Robotcomp Анаконда V3,86141₽,Купили более 30 раз, 16 отзывов,Robotcomp,4.7,"{'Процессор_тип': 'Intel Core i5', 'Количество ядер процессора': '10'}","{'Тип оперативной памяти': 'DDR 4', 'Объем оперативной памяти (Гб)': '16'}","{'Объем накопителя HDD': None, 'Объем накопителя SSD': '512 Гб'}",NVIDIA GeForce RTX 3060,Windows 10 Pro,3 Года (36 месяцев),Россия,"{'Ширина предмета': '21 см', 'Глубина предмета': '45 см', 'Высота предмета': '46 см', 'Вес без упаковки (кг)': '7 кг'}","{'Длина упаковки': '57 см', 'Ширина упаковки': '30 см', 'Высота упаковки': '53 см', 'Вес с упаковкой (кг)': '8 кг'}"
